Sample,Date,Time,Counted by:,Site,Weather,DO (mg/L),Saturation (%),Temperature (⁰C),Volume Filtered (ml),Frames counted,Volume counted,Species,Classification,Cells Counted,Cells/L
,09/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.7,5000,1,0.001,Protoperidinium diabolum,,4,800
,09/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.7,5000,1,0.001,Protoperidinium divergens,,2,400
,09/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.7,5000,1,0.001,Protoperidinium brevipes,,1,200
,10/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.1,5000,1,0.001,Chaetoceros sp.,,4,800
,10/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.1,5000,1,0.001,Ceratium furca,,4,800
,10/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.1,5000,1,0.001,Noctiluca scintillans,,3,600
,10/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.1,5000,1,0.001,Protoperidinium diabolum,,3,600
,10/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.1,5000,1,0.001,Protoperidinium divergens,,6,1200
,10/01/2018,08:00,Pertunia,Primary sump,Sunny,,,18.1,5000,1,0.001,Ceratium fusus,,2,400
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Chaetoceros sp.,,3,600
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Alexandrium sp.,,1,200
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Ceratium furca,,4,800
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Noctiluca scintillans,,7,1400
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Protoperidinium divergens,,2,400
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Ceratium fusus,,9,1800
,11/01/2018,08:00,Pertunia,Primary sump,Sunny,,,16.5,5000,1,0.001,Protoperidinium bipes,,4,800
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Chaetoceros sp.,,1,200
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Ceratium furca,,7,1400
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Ceratium tripos,,2,400
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Gonyaulax polygramma,,1,200
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Protoperidinium conicum,,3,600
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Ceratium fusus,,1,200
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Protoperidinium oceanicum,,1,200
,12/01/2018,08:00,Pertunia,Primary sump,Sunny,,,17.8,5000,1,0.001,Ditylum bright-welli,,1,200
,15/01/2018,08:00,Lorna,Primary sump,Cloudy,,,19.4,5000,1,0.001,Protoperidinium conicum,,1,200
,15/01/2018,08:00,Lorna,Primary sump,Cloudy,,,19.4,5000,1,0.001,Ceratium fusus,,2,400
,15/01/2018,08:00,Lorna,Primary sump,Cloudy,,,19.4,5000,1,0.001,Protoperidinium steinii,,1,200
,15/01/2018,08:00,Lorna,Primary sump,Cloudy,,,19.4,5000,1,0.001,Octactis sp.,,1,200
,16/01/2018,08:00,Lorna,Primary sump,Sunny,,,16.8,5000,1,0.001,Ceratium fusus,,3,600
,17/01/2018,08:00,Lorna,Primary sump,Sunny,,,14.9,5000,1,0.001,Chaetoceros sp.,,1,200
,17/01/2018,08:00,Lorna,Primary sump,Sunny,,,16.8,5000,1,0.001,Ceratium furca,,1,200
,17/01/2018,08:00,Lorna,Primary sump,Sunny,,,16.8,5000,1,0.001,Protoperidinium conicum,,1,200
,17/01/2018,08:00,Lorna,Primary sump,Sunny,,,16.8,5000,1,0.001,Ceratium fusus,,3,600
,17/01/2018,08:00,Lorna,Primary sump,Sunny,,,16.8,5000,1,0.001,Octactis sp.,,1,200
,18/01/2018,08:00,Lorna,Primary sump,Cloudy,,,12.8,5000,1,0.001,Chaetoceros sp.,,1,200
,18/01/2018,08:00,Lorna,Primary sump,Cloudy,,,12.8,5000,1,0.001,Ceratium furca,,1,200
,18/01/2018,08:00,Lorna,Primary sump,Cloudy,,,12.8,5000,1,0.001,Protoperidinium diabolum,,2,400
,18/01/2018,08:00,Lorna,Primary sump,Cloudy,,,12.8,5000,1,0.001,Ceratium fusus,,10,2000
,18/01/2018,08:00,Lorna,Primary sump,Cloudy,,,12.8,5000,1,0.001,Ditylum bright-welli,,1,200
,19/01/2018,08:00,Pertunia,Primary sump,Rainy,,,11.4,5000,1,0.001,Ceratium furca,,2,400
,19/01/2018,08:00,Pertunia,Primary sump,Rainy,,,11.4,5000,1,0.001,Noctiluca scintillans,,3,600
,19/01/2018,08:00,Pertunia,Primary sump,Rainy,,,11.4,5000,1,0.001,Ceratium fusus,,4,800
,19/01/2018,08:00,Pertunia,Primary sump,Rainy,,,11.4,5000,1,0.001,Ceratium dens,,1,200
,19/01/2018,08:00,Pertunia,Primary sump,Rainy,,,11.4,5000,1,0.001,Ditylum bright-welli,,1,200
,22/01/2018,08:00,Pertunia,Primary sump,Sunny,,,11.4,5000,1,0.001,Pseudo-nitzschia australis,,2,400
,22/01/2018,08:00,Pertunia,Primary sump,Sunny,,,11.4,5000,1,0.001,Chaetoceros sp.,,1,200
,22/01/2018,08:00,Pertunia,Primary sump,Sunny,,,11.4,5000,1,0.001,Noctiluca scintillans,,1,200
,23/01/2018,08:00,Pertunia,Primary sump,Sunny,,,11.8,5000,1,0.001,Pseudo-nitzschia australis,,2,400
,23/01/2018,08:00,Pertunia,Primary sump,Sunny,,,11.8,5000,1,0.001,Ceratium furca,,1,200
,23/01/2018,08:00,Pertunia,Primary sump,Sunny,,,11.8,5000,1,0.001,Noctiluca scintillans,,1,200
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Pseudo-nitzschia australis,,12,2400
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Chaetoceros sp.,,4,800
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Rhizosolenia sp.,,1,200
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,,5,1000
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Noctiluca scintillans,,1,200
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium diabolum,,1,200
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Ceratium fusus,,4,800
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Octactis sp.,,1,200
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Licmophora sp.,,3,600
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Thalassionema nitzschioides,,1,200
,24/01/2018,08:00,Pertunia,Primary sump,Sunny,,,,5000,1,0.001,Asterionellopsis glacialis,,1,200
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Pseudo-nitzschia australis,,1,200
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Chaetoceros sp.,,1,200
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,,2,400
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium diabolum,,2,400
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Prorocentrum micans,,3,600
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Dinophysis tripos,,1,200
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium fusus,,4,800
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Octactis sp.,,1,200
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Asterionellopsis glacialis,,1,200
,25/01/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ditylum bright-welli,,1,200
,25/01/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium furca,,2,8
,25/01/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium fusus,,4,16
,25/01/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium tripos,,1,4
,25/01/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,50,0.05,Chaetoceros sp.,,1,4
,25/01/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,50,0.05,Protoperidinium conicum,,1,4
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Astrionellaposis,,36,240
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Ceratium furca,,12,80
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Ceratium fusus,,173,1153.333333
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Ceratium tripos,,27,180
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Chaetoceros sp.,,175,1166.666667
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Gonyaulax polygramma,,4,26.66666667
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Protoperidinium conicum,,31,206.6666667
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Pseudo-nitzschia australis,,30,200
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Rhizosolenia sp.,,18,120
,25/01/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,30,0.03,Thalassiosira sp,,14,93.33333333
,26/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium furca,,2,8
,26/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium fusus,,10,40
,26/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Gonyaulax polygramma,,1,4
,26/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Protoperidinium conicum,,11,44
,26/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Pseudo-nitzschia australis,,14,56
,26/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Rhizosolenia sp.,,7,28
,26/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Thalassiosira sp,,20,80
,26/01/2018,12:00,Nuette,Primary Sump,Sunny,,,,5000,40,0.04,Ceratium furca,,7,35
,26/01/2018,12:00,Nuette,Primary Sump,Sunny,,,,5000,40,0.04,Ceratium tripos,,1,5
,26/01/2018,12:00,Nuette,Primary Sump,Sunny,,,,5000,40,0.04,Centric Diatoms,,8,40
,26/01/2018,12:00,Nuette,Primary Sump,Sunny,,,,5000,40,0.04,Chaetoceros sp.,,5,25
,26/01/2018,12:00,Nuette,Primary Sump,Sunny,,,,5000,40,0.04,Protoperidinium conicum,,2,10
,26/01/2018,12:00,Nuette,Primary Sump,Sunny,,,,5000,40,0.04,Pseudo-nitzschia australis,,2,10
,26/01/2018,12:00,Nuette,Primary Sump,Sunny,,,,5000,40,0.04,Rhizosolenia sp.,,2,10
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Ceratium furca,,6,23.07692308
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Ceratium fusus,,13,50
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Chaetoceros sp.,,2,7.692307692
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Gonyaulax polygramma,,1,3.846153846
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Protoperidinium conicum,,3,11.53846154
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Pseudo-nitzschia australis,,7,26.92307692
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Rhizosolenia sp.,,1,3.846153846
,27/01/2018,08:00,Nuette,Primary Sump,Sunny,,,,4000,65,0.065,Skeletonema sp.,,3,11.53846154
,28/02/2018,08:00,Lorna,Primary sump,Sunny,,,14.4,5000,50,0.05,Gonyaulax polygramma,,1,4
,28/02/2018,08:00,Lorna,Primary sump,Sunny,,,14.4,5000,50,0.05,Ceratium fusus,,7,28
,29/01/2018,08:40,Nuette,Primary Sump,Sunny,,,,4500,130,0.13,Ceratium furca,,1,1.709401709
,29/01/2018,08:40,Nuette,Primary Sump,Sunny,,,,4500,130,0.13,Ceratium fusus,,3,5.128205128
,29/01/2018,08:40,Nuette,Primary Sump,Sunny,,,,4500,130,0.13,Chaetoceros sp.,,7,11.96581197
,29/01/2018,08:40,Nuette,Primary Sump,Sunny,,,,4500,130,0.13,Protoperidinium conicum,,5,8.547008547
,29/01/2018,08:40,Nuette,Primary Sump,Sunny,,,,4500,130,0.13,Pseudo-nitzschia australis,,8,13.67521368
,31/01/2018,16:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,23,92
,31/01/2018,16:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,32,128
,31/01/2018,16:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,31/01/2018,16:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Pseudo-nitzschia australis,,2,8
,01/02/2018,07:30,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,3,12
,01/02/2018,07:30,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,5,20
,01/02/2018,07:30,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,3,12
,01/02/2018,07:30,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Pseudo-nitzschia australis,,1,4
,01/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,2,8
,01/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,7,28
,01/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,1,4
,01/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Ceratium furca,,14,31.11111111
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Ceratium fusus,,48,106.6666667
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Ceratium tripos,,1,2.222222222
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Centric Diatoms,,11,24.44444444
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Chaetoceros sp.,,54,120
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Gonyaulax polygramma,,1,2.222222222
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Protoperidinium conicum,,12,26.66666667
,01/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,90,0.09,Skeletonema sp.,,20,44.44444444
,02/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,2,8
,02/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,2,8
,02/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,2,8
,02/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Astrionellaposis,,20,50
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Ceratium fusus,,16,40
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Ceratium furca,,4,10
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Chaetoceros sp.,,55,137.5
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Lingulodinium polyedra,,4,10
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Protoperidinium conicum,,5,12.5
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Pseudo-nitzschia australis,,7,17.5
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Rhizosolenia sp.,,4,10
,02/02/2018,08:00,Nuette,Primary Sump,Sunny,,,,5000,80,0.08,Skeletonema sp.,,4,10
,05/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,8,32
,05/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,8,32
,05/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,2,8
,05/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,05/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,1,4
,05/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,1,4
,05/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium tripos,,1,4
,05/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,4,16
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Protoperidinium conicum,,3,12
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium furca,,7,28
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium fusus,,4,16
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Ceratium tripos,,4,16
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Chaetoceros sp.,,187,748
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Navicula sp.,,23,92
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Fragilaria,,592,2368
,05/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,50,0.05,Gonyaulax polygramma,,2,8
,06/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium conicum,,1,200
,06/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium fusus,,2,400
,07/02/2018,16:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,4,16
,07/02/2018,16:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,3,12
,07/02/2018,16:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,5,20
,08/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,6,24
,08/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,2,8
,08/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,5,20
,08/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,2,8
,08/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Pseudo-nitzschia australis,,1,4
,08/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,2,8
,08/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,18,72
,08/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,32,128
,08/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,12,48
,08/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,4,16
,08/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Pseudo-nitzschia australis,,2,8
,08/02/2018,14:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,25,100
,08/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,15,0.015,Ceratium furca,,20,266.6666667
,08/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,15,0.015,Ceratium tripos,,1,13.33333333
,08/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,15,0.015,Ceratium fusus,,35,466.6666667
,08/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,15,0.015,Chaetoceros sp.,,369,4920
,08/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,15,0.015,Skeletonema sp.,,32,426.6666667
,08/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,15,0.015,Cyclotella,,2,26.66666667
,08/02/2018,14:00,Nuette,Primary Sump,Sunny,,,,5000,15,0.015,Protoperidinium conicum,,2,26.66666667
,09/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,2,8
,09/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Rhizosolenia sp.,,1,4
,09/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,4,16
,09/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,3,12
,09/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,5,20
,09/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,8,32
,12/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,1,4
,12/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,2,8
,12/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,1,4
,12/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,12/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Pseudo-nitzschia australis,,1,4
,12/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Rhizosolenia sp.,,1,4
,12/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,3,12
,13/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,13/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,1,4
,14/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,14/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,2,8
,14/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,3,12
,15/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,2,8
,15/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,1,4
,19/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium furca,,1,4
,19/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Ceratium fusus,,5,20
,19/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Chaetoceros sp.,,3,12
,19/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Protoperidinium conicum,,2,8
,19/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Pseudo-nitzschia australis,,1,4
,19/02/2018,08:00,Lorna,Primary Sump,Sunny,,,,5000,,0.05,Other,,5,20
,01/03/2018,08:00,Lorna,Primary sump,Clear,,,16.5,5000,1,0.001,Pseudo-nitzschia australis,,4,800
,01/03/2018,08:00,Lorna,Primary sump,Clear,,,16.5,5000,1,0.001,Chaetoceros sp.,,2,400
,01/03/2018,08:00,Lorna,Primary sump,Clear,,,16.5,5000,1,0.001,Ceratium furca,,3,600
,01/03/2018,08:00,Lorna,Primary sump,Clear,,,16.5,5000,1,0.001,Protoperidinium conicum,,1,200
,01/03/2018,08:00,Lorna,Primary sump,Clear,,,16.5,5000,1,0.001,Protoperidinium diabolum,,2,400
,01/03/2018,08:00,Lorna,Primary sump,Clear,,,16.5,5000,1,0.001,Ceratium fusus,,7,1400
,02/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Pseudo-nitzschia australis,,1,200
,02/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Chaetoceros sp.,,2,400
,02/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,,3,600
,02/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium conicum,,2,400
,02/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium diabolum,,1,200
,02/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium fusus,,2,400
,05/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Pseudo-nitzschia australis,,2,400
,05/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,,2,400
,05/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium conicum,,1,200
,05/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium fusus,,3,600
,06/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium conicum,,1,200
,06/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium fusus,,2,400
,08/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,,5,1000
,08/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium conicum,,4,800
,08/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium fusus,,4,800
,08/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium oceanicum,,5,1000
,09/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Alexandrium sp.,,5,1000
,09/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium conicum,,4,800
,09/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium horridum,,4,800
,09/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium oceanicum,,5,1000
,20/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Chaetoceros sp.,,2,400
,20/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Ceratium furca,,2,400
,20/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium conicum,,2,400
,20/03/2018,08:00,Lorna,Primary sump,Sunny,,,,5000,1,0.001,Protoperidinium diabolum,,1,200
