Date,Time,Counted by,Site,Volume.Filtered.(ml),Frames.counted,CellsCounted,Cells/L,SRC_method
07/06/2019,08:00,Pertunia,Primary sump,5000,8,3,1875,1875
30/07/2019,08:00,Lorna,Primary sump,5000,5,3,3000,3000
17/10/2019,08:00,Jan,Primary sump,5000,,3,#DIV/0!,#DIV/0!
18/10/2019,08:00,Jan,Primary sump,5000,,3,#DIV/0!,#DIV/0!
02/02/2018,08:00,Nuette,Primary sump,5000,80,4,10,250
02/02/2018,08:00,Nuette,Primary sump,5000,80,4,10,250
02/02/2018,08:00,Nuette,Primary sump,5000,80,4,10,250
02/02/2018,08:00,Nuette,Primary sump,5000,80,4,10,250
28/08/2019,14:00,Pertunia,Primary sump,5000,328,4,12.19512195,60.97560976
25/01/2018,08:00,Lorna,Primary sump,5000,50,4,16,400
05/02/2018,14:00,Lorna,Primary sump,5000,,4,16,
05/02/2018,14:00,Nuette,Primary sump,5000,50,4,16,400
05/02/2018,14:00,Nuette,Primary sump,5000,50,4,16,400
07/02/2018,16:00,Lorna,Primary sump,5000,,4,16,
08/02/2018,14:00,Lorna,Primary sump,5000,,4,16,
09/02/2018,08:00,Lorna,Primary sump,5000,,4,16,
25/01/2018,14:00,Nuette,Primary sump,5000,30,4,26.66666667,666.6666667
10/01/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
17/01/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
17/01/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
19/01/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
20/01/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
13/02/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
13/02/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
23/02/2017,08:00,Lorna,Primary sump,5000,24,4,33.33333333,833.3333333
03/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
09/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
09/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
09/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
12/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
12/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
12/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
12/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
12/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
13/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
16/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
18/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
18/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
31/01/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
03/02/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
15/02/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
21/02/2017,08:00,Lorna,Primary sump,5000,21,4,38.0952381,952.3809524
04/01/2017,08:00,Lorna,Primary sump,5000,20,4,40,1000
04/01/2017,08:00,Lorna,Primary sump,5000,20,4,40,1000
04/01/2017,08:00,Lorna,Primary sump,5000,20,4,40,1000
06/01/2017,08:00,Lorna,Primary sump,5000,20,4,40,1000
21/08/2019,08:00,Jan,Primary sump,5000,100,4,40,200
23/08/2019,08:00,Kabelo,Primary sump,5000,100,4,40,200
27/08/2019,08:00,Kabelo,Primary sump,5000,100,4,40,200
27/08/2019,08:00,Kabelo,Primary sump,5000,100,4,40,200
27/08/2019,08:00,Kabelo,Primary sump,5000,100,4,40,200
05/01/2017,08:00,Lorna,Primary sump,5000,19,4,42.10526316,1052.631579
22/02/2017,08:00,Lorna,Primary sump,5000,19,4,42.10526316,1052.631579
13/08/2019,08:00,Lorna,Primary sump,5000,40,4,100,500
13/08/2019,08:00,Lorna,Primary sump,5000,40,4,100,500
11/09/2019,08:00,Kabelo,Primary sump,5000,200,4,100,100
12/09/2019,08:00,Kabelo,Primary sump,5000,200,4,100,100
17/09/2019,08:00,Kabelo,Primary sump,5000,200,4,100,100
17/09/2019,08:00,Kabelo,Primary sump,5000,200,4,100,100
23/09/2019,08:00,Kabelo,Primary sump,5000,200,4,100,100
27/09/2019,08:00,Kabelo,Primary sump,5000,200,4,100,100
27/09/2019,08:00,Kabelo,Primary sump,5000,200,4,100,100
14/08/2019,08:00,Lorna,Primary sump,5000,30,4,133.3333333,666.6666667
14/08/2019,08:00,Lorna,Primary sump,5000,30,4,133.3333333,666.6666667
05/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
06/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
09/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
09/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
09/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
13/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
13/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
13/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
16/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
16/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
18/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
19/09/2019,14:30,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
20/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
26/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
26/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
30/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
01/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
01/09/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
02/10/2019,16:00,Lorna,Primary sump,5000,150,4,133.3333333,133.3333333
04/10/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
08/10/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
08/10/2019,08:00,Kabelo,Primary sump,5000,150,4,133.3333333,133.3333333
06/06/2019,12:00,Pertunia,Primary sump,5000,125,4,160,160
28/08/2019,08:00,Lorna,Primary sump,5000,24,4,166.6666667,833.3333333
29/08/2019,08:00,Lorna,Primary sump,5000,24,4,166.6666667,833.3333333
02/09/2019,08:00,Kabelo,Primary sump,5000,110,4,181.8181818,181.8181818
02/10/2019,14:00,Lorna,Primary sump,5000,110,4,181.8181818,181.8181818
03/10/2019,14:20,Lorna,Primary sump,5000,110,4,181.8181818,181.8181818
03/10/2019,16:00,Lorna,Primary sump,5000,110,4,181.8181818,181.8181818
03/10/2019,16:00,Lorna,Primary sump,5000,110,4,181.8181818,181.8181818
03/10/2019,16:00,Lorna,Primary sump,5000,110,4,181.8181818,181.8181818
25/10/2018,16:00,Nuette,Primary sump,10000,20,4,200,500
12/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
13/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
14/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
16/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
19/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
19/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
20/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
21/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
21/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
22/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
27/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
28/11/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
03/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
04/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
04/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
06/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
06/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
10/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
12/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
12/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
20/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
21/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
22/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
23/12/2018,15:00,Lorna,Primary sump,5000,20,4,200,1000
24/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
24/12/2018,12:23,Lorna,Primary sump,5000,20,4,200,1000
25/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
25/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
31/12/2018,08:00,Lorna,Primary sump,5000,20,4,200,1000
02/01/2019,16:21,Lorna,Primary sump,5000,20,4,200,1000
07/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
08/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
08/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
10/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
11/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
11/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
11/01/2019,12:24,Lorna,Primary sump,5000,20,4,200,1000
11/01/2019,12:24,Lorna,Primary sump,5000,20,4,200,1000
14/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
15/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
15/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
15/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
15/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
16/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
17/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
18/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
21/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
21/01/2019,08:00,Lorna,Primary sump,5000,20,4,200,1000
27/01/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
28/01/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
28/01/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
29/01/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
31/01/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
31/01/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
01/02/2019,12:58,Pertunia,Primary sump,5000,20,4,200,1000
02/02/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
03/02/2019,16:00,Pertunia,Primary sump,5000,20,4,200,1000
04/02/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
04/02/2019,16:00,Pertunia,Primary sump,5000,20,4,200,1000
06/02/2019,08:20,Pertunia,Primary sump,5000,20,4,200,1000
06/02/2019,08:20,Pertunia,Primary sump,5000,20,4,200,1000
06/02/2019,14:00,Pertunia,Primary sump,5000,20,4,200,1000
06/02/2019,14:00,Pertunia,Primary sump,5000,20,4,200,1000
07/02/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
12/02/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
12/02/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
12/02/2019,08:30,Pertunia,Sec Swirler,5000,20,4,200,1000
12/02/2019,18:45,Pertunia,Settlement,5000,20,4,200,1000
13/02/2019,23:08,Pertunia,Hatchery,5000,20,4,200,1000
13/02/2019,23:38,Pertunia,Settlement,5000,20,4,200,1000
15/02/2019,00:05,Pertunia,After Drumfilter,5000,20,4,200,1000
15/02/2019,04:36,Pertunia,Primary sump,5000,20,4,200,1000
15/02/2019,04:36,Pertunia,After Drumfilter,5000,20,4,200,1000
15/02/2019,07:43,Ruan,Primary sump,5000,20,4,200,1000
15/02/2019,11:07,Ruan,After Drumfilter,5000,20,4,200,1000
16/02/2019,08:20,Pertunia,After Drumfilter,5000,20,4,200,1000
17/02/2019,18:00,Pertunia,After Drumfilter,5000,20,4,200,1000
17/02/2019,19:25,Pertunia,Amaza 5 settlement,5000,20,4,200,1000
18/02/2019,01:00,Pertunia,After Drumfilter,5000,20,4,200,1000
18/02/2019,01:00,Pertunia,Inside Settlement,5000,20,4,200,1000
18/02/2019,01:00,Pertunia,Nursery SV,5000,20,4,200,1000
18/02/2019,03:00,Pertunia,Primary sump,5000,20,4,200,1000
18/02/2019,03:00,Pertunia,After Drumfilter,5000,20,4,200,1000
18/02/2019,09:50,Sarah,After Drumfilter,5000,20,4,200,1000
18/02/2019,14:00,Sarah,Primary sump,5000,20,4,200,1000
18/02/2019,14:00,Sarah,Primary sump,5000,20,4,200,1000
18/02/2019,15:30,Sarah,After Drumfilter,5000,20,4,200,1000
18/02/2019,18:00,Pertunia,After Drumfilter,5000,20,4,200,1000
19/02/2019,09:45,Lorna,Primary sump,5000,20,4,200,1000
19/02/2019,12:03,Lorna,Primary sump,5000,20,4,200,1000
19/02/2019,12:03,Lorna,Primary sump,5000,20,4,200,1000
19/02/2019,15:30,Lorna,Primary sump,5000,20,4,200,1000
19/02/2019,15:36,Lorna,After Drumfilter,5000,20,4,200,1000
19/02/2019,15:36,Lorna,After Drumfilter,5000,20,4,200,1000
20/02/2019,07:48,Sarah,Primary sump,5000,20,4,200,1000
20/02/2019,07:51,Sarah,After Drumfilter,5000,20,4,200,1000
20/02/2019,09:05,Lorna,Primary sump,5000,20,4,200,1000
20/02/2019,09:08,Lorna,Primary sump,5000,20,4,200,1000
20/02/2019,14:06,Lorna,Primary sump,5000,20,4,200,1000
20/02/2019,18:00,Pertunia,Primary sump,5000,20,4,200,1000
20/02/2019,18:00,Pertunia,Primary sump,5000,20,4,200,1000
21/02/2019,01:00,Pertunia,After Drumfilter,5000,20,4,200,1000
21/02/2019,01:00,Pertunia,After Drumfilter,5000,20,4,200,1000
21/02/2019,03:00,Pertunia,Primary sump,5000,20,4,200,1000
21/02/2019,06:00,Pertunia,Primary sump,5000,20,4,200,1000
24/02/2019,06:00,Pertunia,Primary sump,5000,20,4,200,1000
24/02/2019,08:10,Lorna,After Drumfilter,5000,20,4,200,1000
24/02/2019,10:41,Lorna,After Drumfilter,5000,20,4,200,1000
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,4,200,1000
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,4,200,1000
24/02/2019,17:00,Pertunia,After Drumfilter,5000,20,4,200,1000
24/02/2019,19:00,Pertunia,Primary sump,5000,20,4,200,1000
24/02/2019,19:00,Pertunia,Primary sump,5000,20,4,200,1000
24/02/2019,19:00,Pertunia,After Drumfilter,5000,20,4,200,1000
24/02/2019,21:00,Pertunia,Primary sump,5000,20,4,200,1000
24/02/2019,21:00,Pertunia,Primary sump,5000,20,4,200,1000
24/02/2019,21:00,Pertunia,After Drumfilter,5000,20,4,200,1000
24/02/2019,23:00,Pertunia,Primary sump,5000,20,4,200,1000
24/02/2019,23:00,Pertunia,Primary sump,5000,20,4,200,1000
25/02/2019,01:00,Pertunia,Primary sump,5000,20,4,200,1000
25/02/2019,03:00,Pertunia,After Drumfilter,5000,20,4,200,1000
25/02/2019,03:00,Pertunia,After Drumfilter,5000,20,4,200,1000
25/02/2019,05:00,Pertunia,Primary sump,5000,20,4,200,1000
25/02/2019,05:00,Pertunia,After Drumfilter,5000,20,4,200,1000
04/03/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
04/03/2019,08:00,Pertunia,Primary sump,5000,20,4,200,1000
04/03/2019,13:00,Pertunia,Primary sump,5000,20,4,200,1000
04/09/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
04/09/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
04/09/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
10/09/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
10/09/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
09/10/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
09/10/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
09/10/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
10/10/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
11/10/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
15/10/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
15/10/2019,08:00,Kabelo,Primary sump,5000,100,4,200,200
21/11/2019,08:00,Kabelo,Primary sump,5000,72,4,277.7777778,277.7777778
21/11/2019,08:00,Kabelo,Primary sump,5000,72,4,277.7777778,277.7777778
21/11/2019,08:00,Kabelo,Primary sump,5000,72,4,277.7777778,277.7777778
12/12/2019,08:00,Pertunia,Primary sump,5000,67,4,298.5074627,298.5074627
15/11/2019,08:00,Kabelo,Primary sump,5000,57,4,350.877193,350.877193
15/11/2019,08:00,Kabelo,Primary sump,5000,57,4,350.877193,350.877193
20/11/2019,08:00,Pertunia,Primary sump,5000,54,4,370.3703704,370.3703704
22/11/2019,08:00,Kabelo,Primary sump,5000,53,4,377.3584906,377.3584906
22/11/2019,08:00,Kabelo,Primary sump,5000,53,4,377.3584906,377.3584906
14/11/2019,16:00,Kabelo,Primary sump,5000,52,4,384.6153846,384.6153846
14/11/2019,16:00,Kabelo,Primary sump,5000,52,4,384.6153846,384.6153846
31/10/2018,08:00,Nuette,Primary sump,5000,10,4,400,2000
31/10/2018,08:00,Nuette,Primary sump,5000,10,4,400,2000
31/10/2018,08:00,Nuette,Primary sump,5000,10,4,400,2000
23/02/2019,09:15,Lorna,Primary sump,5000,10,4,400,2000
27/02/2019,04:00,Pertunia,After Drumfilter,5000,10,4,400,2000
16/08/2019,08:00,Lorna,Primary sump,5000,10,4,400,2000
16/08/2019,08:00,Lorna,Primary sump,5000,10,4,400,2000
16/10/2019,08:00,Jan,Primary sump,5000,50,4,400,400
25/10/2019,08:00,Kabelo,Primary sump,5000,50,4,400,400
04/11/2019,08:00,Kabelo,Primary sump,5000,50,4,400,400
04/11/2019,08:00,Kabelo,Primary sump,5000,50,4,400,400
04/11/2019,08:00,Kabelo,Primary sump,5000,50,4,400,400
18/11/2019,08:00,Kabelo,Primary sump,5000,50,4,400,400
19/11/2019,08:00,Kabelo,Primary sump,5000,50,4,400,400
30/10/2019,08:00,Kabelo,Primary sump,5000,49,4,408.1632653,408.1632653
30/10/2019,08:00,Kabelo,Primary sump,5000,49,4,408.1632653,408.1632653
28/11/2019,08:00,Kabelo,Primary sump,5000,47,4,425.5319149,425.5319149
04/12/2019,08:00,Kabelo,Primary sump,5000,47,4,425.5319149,425.5319149
13/06/2019,08:00,Pertunia,Primary sump,5000,45,4,444.4444444,444.4444444
06/11/2019,08:00,Kabelo,Primary sump,5000,43,4,465.1162791,465.1162791
03/12/2019,08:00,Kabelo,Primary sump,5000,43,4,465.1162791,465.1162791
08/11/2019,08:00,Kabelo,Primary sump,5000,42,4,476.1904762,476.1904762
08/11/2019,08:00,Kabelo,Primary sump,5000,42,4,476.1904762,476.1904762
08/11/2019,08:00,Kabelo,Primary sump,5000,42,4,476.1904762,476.1904762
05/12/2019,12:45,Kabelo,Primary sump,5000,41,4,487.804878,487.804878
07/08/2019,08:00,Lorna,Primary sump,5000,40,4,500,500
12/08/2019,08:00,Lorna,Primary sump,5000,40,4,500,500
11/11/2019,08:00,Kabelo,Primary sump,5000,40,4,500,500
31/10/2019,08:00,Kabelo,Primary sump,5000,39,4,512.8205128,512.8205128
31/10/2019,08:00,Kabelo,Primary sump,5000,39,4,512.8205128,512.8205128
29/11/2019,08:00,Kabelo,Primary sump,5000,39,4,512.8205128,512.8205128
29/11/2019,08:00,Kabelo,Primary sump,5000,39,4,512.8205128,512.8205128
07/10/2019,08:00,Pertunia,Primary sump,5000,37,4,540.5405405,540.5405405
02/12/2019,08:00,Kabelo,Primary sump,5000,36,4,555.5555556,555.5555556
02/12/2019,08:00,Kabelo,Primary sump,5000,36,4,555.5555556,555.5555556
02/12/2019,08:00,Kabelo,Primary sump,5000,36,4,555.5555556,555.5555556
02/12/2019,08:00,Kabelo,Primary sump,5000,36,4,555.5555556,555.5555556
14/11/2019,08:00,Kabelo,Primary sump,5000,35,4,571.4285714,571.4285714
14/11/2019,08:00,Kabelo,Primary sump,5000,35,4,571.4285714,571.4285714
14/11/2019,08:00,Kabelo,Primary sump,5000,35,4,571.4285714,571.4285714
20/11/2019,12:00,Pertunia,Primary sump,5000,32,4,625,625
20/11/2019,12:00,Pertunia,Primary sump,5000,32,4,625,625
23/10/2019,08:00,Pertunia,Primary sump,5000,30,4,666.6666667,666.6666667
27/02/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/03/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/03/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/03/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
13/03/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
23/03/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/04/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
03/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
04/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
08/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
10/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
12/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
17/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
18/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
23/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
30/05/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/06/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
22/06/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
29/06/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
30/06/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
12/07/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
01/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
10/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
16/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
22/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
23/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
24/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
24/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
25/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
28/08/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
11/09/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
21/09/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
22/09/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
27/09/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
29/09/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
29/09/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
02/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
03/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
10/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
13/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
16/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
19/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
23/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
25/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
27/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
30/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
31/10/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/11/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
07/11/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
13/11/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
21/11/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
04/12/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/12/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
08/12/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
13/12/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
14/12/2017,08:00,Lorna,Primary sump,5000,1,4,800,20000
09/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
10/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
10/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
11/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
11/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
19/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
24/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
24/01/2018,08:00,Pertunia,Primary sump,5000,1,4,800,20000
25/01/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
01/03/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
08/03/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
08/03/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
09/03/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
09/03/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
23/04/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
23/04/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
30/05/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/06/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
25/06/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
28/06/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
29/06/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
02/08/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
06/08/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
13/08/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
20/08/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
03/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
05/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
10/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
11/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
12/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
17/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
18/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
24/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
24/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
24/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
25/09/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
01/10/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
17/10/2018,08:00,Lorna,Primary sump,5000,1,4,800,20000
23/02/2019,15:05,Lorna,After Drumfilter,5000,5,4,800,4000
05/11/2019,08:00,Kabelo,Primary sump,5000,23,4,869.5652174,869.5652174
