"","Sample","Date","Time","Counted.by","Site"
"2435",966,"26/03/2019","09:25","Pertunia","After Drumfilter"
"2436",966,"26/03/2019","09:25","Pertunia","After Drumfilter"
"2437",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2438",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2439",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2440",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2441",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2442",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2443",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2444",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2445",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2446",967,"26/03/2019","23:20","Pertunia","Primary sump"
"2447",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2448",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2449",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2450",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2451",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2452",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2453",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2454",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2455",968,"26/03/2019","23:25","Pertunia","After Drumfilter"
"2456",969,"27/03/2019","06:00","Sarah","Primary sump"
"2457",969,"27/03/2019","06:00","Sarah","Primary sump"
"2458",969,"27/03/2019","06:00","Sarah","Primary sump"
"2459",969,"27/03/2019","06:00","Sarah","Primary sump"
"2460",969,"27/03/2019","06:00","Sarah","Primary sump"
"2461",969,"27/03/2019","06:00","Sarah","Primary sump"
"2462",970,"27/03/2019","06:00","Sarah","After Drumfilter"
"2463",970,"27/03/2019","06:00","Sarah","After Drumfilter"
"2464",970,"27/03/2019","06:00","Sarah","After Drumfilter"
"2465",970,"27/03/2019","06:00","Sarah","After Drumfilter"
"2466",970,"27/03/2019","06:00","Sarah","After Drumfilter"
"2467",970,"27/03/2019","06:00","Sarah","After Drumfilter"
"2468",971,"27/02/2019","07:45","Sarah","Primary sump"
"2469",971,"27/02/2019","07:45","Sarah","Primary sump"
"2470",971,"27/02/2019","07:45","Sarah","Primary sump"
"2471",971,"27/02/2019","07:45","Sarah","Primary sump"
"2472",971,"27/02/2019","07:45","Sarah","Primary sump"
"2473",971,"27/02/2019","07:45","Sarah","Primary sump"
"2474",972,"27/02/2019","07:45","Sarah","After Drumfilter"
"2475",972,"27/02/2019","07:45","Sarah","After Drumfilter"
"2476",972,"27/02/2019","07:45","Sarah","After Drumfilter"
"2477",973,"27/03/2019","10:00","Lorna","Primary sump"
"2478",973,"27/03/2019","10:00","Lorna","Primary sump"
"2479",973,"27/03/2019","10:00","Lorna","Primary sump"
"2480",973,"27/03/2019","10:00","Lorna","Primary sump"
"2481",973,"27/03/2019","10:00","Lorna","Primary sump"
"2482",974,"27/03/2019","10:00","Lorna","Primary sump"
"2483",974,"27/03/2019","10:00","Lorna","Primary sump"
"2484",974,"27/03/2019","10:00","Lorna","Primary sump"
"2485",974,"27/03/2019","10:00","Lorna","Primary sump"
"2486",974,"27/03/2019","10:00","Lorna","Primary sump"
"2487",974,"27/03/2019","10:00","Lorna","Primary sump"
"2488",974,"27/03/2019","10:00","Lorna","Primary sump"
"2489",974,"27/03/2019","10:00","Lorna","Primary sump"
"2490",975,"27/03/2019","13:00","Lorna","Primary sump"
"2491",975,"27/03/2019","13:00","Lorna","Primary sump"
"2492",975,"27/03/2019","13:00","Lorna","Primary sump"
"2493",975,"27/03/2019","13:00","Lorna","Primary sump"
"2494",975,"27/03/2019","13:00","Lorna","Primary sump"
"2495",975,"27/03/2019","13:00","Lorna","Primary sump"
"2496",975,"27/03/2019","13:00","Lorna","Primary sump"
"2497",976,"27/03/2019","13:00","Sarah","After Drumfilter"
"2498",976,"27/03/2019","13:00","Sarah","After Drumfilter"
"2499",976,"27/03/2019","13:00","Sarah","After Drumfilter"
"2500",976,"27/03/2019","13:00","Sarah","After Drumfilter"
"2501",976,"27/03/2019","13:00","Sarah","After Drumfilter"
"2502",977,"27/03/2019","15:00","Sarah","Primary sump"
"2503",977,"27/03/2019","15:00","Sarah","Primary sump"
"2504",977,"27/03/2019","15:00","Sarah","Primary sump"
"2505",977,"27/03/2019","15:00","Sarah","Primary sump"
"2506",977,"27/03/2019","15:00","Sarah","Primary sump"
"2507",977,"27/03/2019","15:00","Sarah","Primary sump"
"2508",978,"27/03/2019","17:00","Sarah","Primary sump"
"2509",978,"27/03/2019","17:00","Sarah","Primary sump"
"2510",978,"27/03/2019","17:00","Sarah","Primary sump"
"2511",978,"27/03/2019","17:00","Sarah","Primary sump"
"2512",978,"27/03/2019","17:00","Sarah","Primary sump"
"2513",978,"27/03/2019","17:00","Sarah","Primary sump"
"2514",979,"27/03/2019","17:00","Sarah","After Drumfilter"
"2515",979,"27/03/2019","17:00","Sarah","After Drumfilter"
"2516",979,"27/03/2019","17:00","Sarah","After Drumfilter"
"2517",979,"27/03/2019","17:00","Sarah","After Drumfilter"
"2518",979,"27/03/2019","17:00","Sarah","After Drumfilter"
"2519",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2520",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2521",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2522",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2523",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2524",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2525",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2526",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2527",980,"27/03/2019","18:30","Pertunia","Primary sump"
"2528",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2529",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2530",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2531",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2532",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2533",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2534",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2535",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2536",981,"27/03/2019","18:30","Pertunia","After Drumfilter"
"2537",982,"27/03/2019","20:00","Pertunia","Primary sump"
"2538",983,"27/03/2019","20:00","Pertunia","After Drumfilter"
"2539",984,"27/03/2019","20:40","Pertunia","Primary sump"
"2540",984,"27/03/2019","20:40","Pertunia","Primary sump"
"2541",984,"27/03/2019","20:40","Pertunia","Primary sump"
"2542",984,"27/03/2019","20:40","Pertunia","Primary sump"
"2543",985,"27/03/2019","20:40","Pertunia","After Drumfilter"
"2544",985,"27/03/2019","20:40","Pertunia","After Drumfilter"
"2545",985,"27/03/2019","20:40","Pertunia","After Drumfilter"
"2546",985,"27/03/2019","20:40","Pertunia","After Drumfilter"
"2547",986,"27/03/2019","21:30","Pertunia","Primary sump"
"2548",986,"27/03/2019","21:30","Pertunia","Primary sump"
"2549",986,"27/03/2019","21:30","Pertunia","Primary sump"
"2550",986,"27/03/2019","21:30","Pertunia","Primary sump"
"2551",986,"27/03/2019","21:30","Pertunia","Primary sump"
"2552",987,"27/03/2019","21:30","Pertunia","After Drumfilter"
"2553",987,"27/03/2019","21:30","Pertunia","After Drumfilter"
"2554",987,"27/03/2019","21:30","Pertunia","After Drumfilter"
"2555",987,"27/03/2019","21:30","Pertunia","After Drumfilter"
"2556",987,"27/03/2019","21:30","Pertunia","After Drumfilter"
"2557",987,"27/03/2019","21:30","Pertunia","After Drumfilter"
"2558",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2559",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2560",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2561",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2562",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2563",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2564",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2565",988,"27/03/2019","23:00","Pertunia","Primary sump"
"2566",989,"27/03/2019","23:00","Pertunia","After Drumfilter"
"2567",989,"27/03/2019","23:00","Pertunia","After Drumfilter"
"2568",989,"27/03/2019","23:00","Pertunia","After Drumfilter"
"2569",989,"27/03/2019","23:00","Pertunia","After Drumfilter"
"2570",989,"27/03/2019","23:00","Pertunia","After Drumfilter"
"2571",989,"27/03/2019","23:00","Pertunia","After Drumfilter"
"2572",990,"28/03/2019","00:00","Pertunia","Primary sump"
"2573",990,"28/03/2019","00:00","Pertunia","Primary sump"
"2574",991,"28/03/2019","00:00","Pertunia","After Drumfilter"
"2575",991,"28/03/2019","00:00","Pertunia","After Drumfilter"
"2576",992,"28/03/2019","07:30","Lorna","Primary sump"
"2577",992,"28/03/2019","07:30","Lorna","Primary sump"
"2578",992,"28/03/2019","07:30","Lorna","Primary sump"
"2579",992,"28/03/2019","07:30","Lorna","Primary sump"
"2580",992,"28/03/2019","07:30","Lorna","Primary sump"
"2581",993,"28/03/2019","07:30","Lorna","After Drumfilter"
"2582",993,"28/03/2019","07:30","Lorna","After Drumfilter"
"2583",993,"28/03/2019","07:30","Lorna","After Drumfilter"
"2584",993,"28/03/2019","07:30","Lorna","After Drumfilter"
"2585",993,"28/03/2019","07:30","Lorna","After Drumfilter"
"2586",994,"28/03/2019","08:20","Lorna","Primary sump"
"2587",994,"28/03/2019","08:20","Lorna","Primary sump"
"2588",994,"28/03/2019","08:20","Lorna","Primary sump"
"2589",994,"28/03/2019","08:20","Lorna","Primary sump"
"2590",994,"28/03/2019","08:20","Lorna","Primary sump"
"2591",995,"28/03/2019","09:15","Lorna","Primary sump"
"2592",995,"28/03/2019","09:15","Lorna","Primary sump"
"2593",995,"28/03/2019","09:15","Lorna","Primary sump"
"2594",995,"28/03/2019","09:15","Lorna","Primary sump"
"2595",995,"28/03/2019","09:15","Lorna","Primary sump"
"2596",996,"28/03/2019","10:00","Pertunia","Primary sump"
"2597",996,"28/03/2019","10:00","Pertunia","Primary sump"
"2598",996,"28/03/2019","10:00","Pertunia","Primary sump"
"2599",996,"28/03/2019","10:00","Pertunia","Primary sump"
"2600",996,"28/03/2019","10:00","Pertunia","Primary sump"
"2601",996,"28/03/2019","10:00","Pertunia","Primary sump"
"2602",996,"28/03/2019","10:00","Pertunia","Primary sump"
"2603",997,"28/03/2019","10:00","Pertunia","After Drumfilter"
"2604",997,"28/03/2019","10:00","Pertunia","After Drumfilter"
"2605",997,"28/03/2019","10:00","Pertunia","After Drumfilter"
"2606",997,"28/03/2019","10:00","Pertunia","After Drumfilter"
"2607",997,"28/03/2019","10:00","Pertunia","After Drumfilter"
"2608",997,"28/03/2019","10:00","Pertunia","After Drumfilter"
"2609",998,"28/03/2019","11:00","Lorna","Primary sump"
"2610",998,"28/03/2019","11:00","Lorna","Primary sump"
"2611",998,"28/03/2019","11:00","Lorna","Primary sump"
"2612",998,"28/03/2019","11:00","Lorna","Primary sump"
"2613",998,"28/03/2019","11:00","Lorna","Primary sump"
"2614",998,"28/03/2019","11:00","Lorna","Primary sump"
"2615",998,"28/03/2019","11:00","Lorna","Primary sump"
"2616",1000,"28/03/2019","13:00","Pertunia","Primary sump"
"2617",1000,"28/03/2019","13:00","Pertunia","Primary sump"
"2618",1001,"28/03/2019","13:00","Pertunia","After Drumfilter"
"2619",1001,"28/03/2019","13:00","Pertunia","After Drumfilter"
"2620",1003,"28/03/2019","15:00","Lorna","After Drumfilter"
"2621",1003,"28/03/2019","15:00","Lorna","After Drumfilter"
"2622",1004,"28/03/2019","15:00","Jamie","Primary sump"
"2623",1004,"28/03/2019","15:00","Jamie","Primary sump"
"2624",1004,"28/03/2019","15:00","Jamie","Primary sump"
"2625",1004,"28/03/2019","15:00","Jamie","Primary sump"
"2626",1004,"28/03/2019","15:00","Jamie","Primary sump"
"2627",1004,"28/03/2019","15:00","Jamie","Primary sump"
"2628",1005,"28/03/2019","16:00","Lorna","Primary sump"
"2629",1005,"28/03/2019","16:00","Lorna","Primary sump"
"2630",1005,"28/03/2019","16:00","Lorna","Primary sump"
"2631",1006,"28/03/2019","16:00","Lorna","After Drumfilter"
"2632",1006,"28/03/2019","16:00","Lorna","After Drumfilter"
"2633",1006,"28/03/2019","16:00","Lorna","After Drumfilter"
"2634",1006,"28/03/2019","16:00","Lorna","After Drumfilter"
"2635",1007,"28/03/2019","17:00","Pertunia","Primary sump"
"2636",1008,"28/03/2019","17:00","Sarah","After Drumfilter"
"2637",1008,"28/03/2019","17:00","Sarah","After Drumfilter"
"2638",1008,"28/03/2019","17:00","Sarah","After Drumfilter"
"2639",1008,"28/03/2019","17:00","Sarah","After Drumfilter"
"2640",1008,"28/03/2019","17:00","Sarah","After Drumfilter"
"2641",1009,"28/03/2019","18:00","Sarah","Primary sump"
"2642",1009,"28/03/2019","18:00","Sarah","Primary sump"
"2643",1009,"28/03/2019","18:00","Sarah","Primary sump"
"2644",1009,"28/03/2019","18:00","Sarah","Primary sump"
"2645",1009,"28/03/2019","18:00","Sarah","Primary sump"
"2646",1010,"28/03/2019","19:00","Sarah","After Drumfilter"
"2647",1011,"28/03/2019","19:00","Sarah","Primary sump"
"2648",1011,"28/03/2019","19:00","Sarah","Primary sump"
"2649",1011,"28/03/2019","19:00","Sarah","Primary sump"
"2650",1011,"28/03/2019","19:00","Sarah","Primary sump"
"2651",1012,"28/03/2019","20:00","Sarah","After Drumfilter"
"2652",1012,"28/03/2019","20:00","Sarah","After Drumfilter"
"2653",1012,"28/03/2019","20:00","Sarah","After Drumfilter"
"2654",1012,"28/03/2019","20:00","Sarah","After Drumfilter"
"2655",1012,"28/03/2019","20:00","Sarah","After Drumfilter"
"2656",1014,"28/03/2019","21:00","Sarah","After Drumfilter"
"2657",1014,"28/03/2019","21:00","Sarah","After Drumfilter"
"2658",1014,"28/03/2019","21:00","Sarah","After Drumfilter"
"2659",1014,"28/03/2019","21:00","Sarah","After Drumfilter"
"2660",1017,"28/03/2019","22:00","Sarah","After Drumfilter"
"2661",1017,"28/03/2019","22:00","Sarah","After Drumfilter"
"2662",1017,"28/03/2019","22:00","Sarah","After Drumfilter"
"2663",1017,"28/03/2019","22:00","Sarah","After Drumfilter"
"2664",1017,"28/03/2019","22:00","Sarah","After Drumfilter"
"2665",1017,"28/03/2019","22:00","Sarah","After Drumfilter"
"2666",1019,"28/03/2019","23:00","Sarah","After Drumfilter"
"2667",1019,"28/03/2019","23:00","Sarah","After Drumfilter"
"2668",1019,"28/03/2019","23:00","Sarah","After Drumfilter"
"2669",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2670",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2671",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2672",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2673",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2674",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2675",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2676",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2677",1020,"29/03/2019","07:40","Pertunia","Primary sump"
"2678",1021,"29/03/2019","07:40","Pertunia","After Drumfilter"
"2679",1021,"29/03/2019","07:40","Pertunia","After Drumfilter"
"2680",1021,"29/03/2019","07:40","Pertunia","After Drumfilter"
"2681",1021,"29/03/2019","07:40","Pertunia","After Drumfilter"
"2682",1021,"29/03/2019","07:40","Pertunia","After Drumfilter"
"2683",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2684",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2685",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2686",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2687",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2688",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2689",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2690",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2691",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2692",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2693",1022,"29/03/2019","09:30","Pertunia","Primary sump"
"2694",1023,"29/03/2019","09:30","Pertunia","After Drumfilter"
"2695",1023,"29/03/2019","09:30","Pertunia","After Drumfilter"
"2696",1023,"29/03/2019","09:30","Pertunia","After Drumfilter"
"2697",1023,"29/03/2019","09:30","Pertunia","After Drumfilter"
"2698",1023,"29/03/2019","09:30","Pertunia","After Drumfilter"
"2699",1023,"29/03/2019","09:30","Pertunia","After Drumfilter"
"2700",1023,"29/03/2019","09:30","Pertunia","After Drumfilter"
"2701",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2702",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2703",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2704",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2705",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2706",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2707",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2708",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2709",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2710",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2711",1024,"29/03/2019","11:00","Lorna","Primary sump"
"2712",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2713",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2714",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2715",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2716",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2717",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2718",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2719",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2720",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2721",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2722",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2723",1025,"29/032019","11:00","Lorna","After Drumfilter"
"2724",1026,"29/03/2019","12:00","Lorna","Primary sump"
"2725",1026,"29/03/2019","12:00","Lorna","Primary sump"
"2726",1026,"29/03/2019","12:00","Lorna","Primary sump"
"2727",1026,"29/03/2019","12:00","Lorna","Primary sump"
"2728",1026,"29/03/2019","12:00","Lorna","Primary sump"
"2729",1027,"29/03/2019","12:00","Lorna","After Drumfilter"
"2730",1027,"29/03/2019","12:00","Lorna","After Drumfilter"
"2731",1027,"29/03/2019","12:00","Lorna","After Drumfilter"
"2732",1027,"29/03/2019","12:00","Lorna","After Drumfilter"
"2733",1027,"29/03/2019","12:00","Lorna","After Drumfilter"
"2734",1027,"29/03/2019","12:00","Lorna","After Drumfilter"
"2735",1033,"29/03/2019","16:45","Sarah","Primary sump"
"2736",1033,"29/03/2019","16:45","Sarah","Primary sump"
"2737",1034,"29/03/2019","18:00","Sarah","After Drumfilter"
"2738",1035,"29/03/2019","18:00","Sarah","Primary sump"
"2739",1036,"29/03/2019","20:00","Sarah","Primary sump"
"2740",1038,"29/03/2019","21:15","Sarah","Bergsig"
"2741",1039,"29/03/2019","21:15","Sarah","Seaview"
"2742",1040,"29/03/2019","22:00","Sarah","Primary sump"
"2743",1041,"29/03/2019","22:00","Sarah","After Drumfilter"
"2744",1042,"30/03/2019","07:30","Lorna","Primary sump"
"2745",1043,"30/032019","07:30","Lorna","After Drumfilter"
"2746",1044,"30/03/2019","09:00","Lorna","Primary sump"
"2747",1045,"30/03/2019","09:00","Lorna","After Drumfilter"
"2748",1046,"30/03/2019","10:00","Lorna","Primary sump"
"2749",1047,"30/03/2019","10:00","Lorna","After Drumfilter"
"2750",1055,"30/03/2019","13:00","Lorna","Primary sump"
"2751",1055,"30/03/2019","13:00","Lorna","Primary sump"
"2752",1055,"30/03/2019","13:00","Lorna","Primary sump"
"2753",1055,"30/03/2019","13:00","Lorna","Primary sump"
"2754",1055,"30/03/2019","13:00","Lorna","Primary sump"
"2755",1055,"30/03/2019","13:00","Lorna","Primary sump"
"2756",1056,"30/03/2019","14:00","Lorna","Primary sump"
"2757",1056,"30/03/2019","14:00","Lorna","Primary sump"
"2758",1056,"30/03/2019","14:00","Lorna","Primary sump"
"2759",1057,"30/03/2019","14:00","Lorna","After Drumfilter"
"2760",1057,"30/03/2019","14:00","Lorna","After Drumfilter"
"2761",1057,"30/03/2019","14:00","Lorna","After Drumfilter"
"2762",1057,"30/03/2019","14:00","Lorna","After Drumfilter"
"2763",1058,"30/03/2019","16:00","Lorna","Primary sump"
"2764",1058,"30/03/2019","16:00","Lorna","Primary sump"
"2765",1058,"30/03/2019","16:00","Lorna","Primary sump"
"2766",1059,"30/03/2019","16:00","Lorna","After Drumfilter"
"2767",1059,"30/03/2019","16:00","Lorna","After Drumfilter"
"2768",1059,"30/03/2019","16:00","Lorna","After Drumfilter"
"2769",1060,"30/03/2019","17:00","Lorna","Primary sump"
"2770",1060,"30/03/2019","17:00","Lorna","Primary sump"
"2771",1061,"30/03/2019","18:00","Pertunia","Seaview"
"2772",1061,"30/03/2019","18:00","Pertunia","Seaview"
"2773",1062,"30/03/2019","18:00","Pertunia","Primary sump"
"2774",1062,"30/03/2019","18:00","Pertunia","Primary sump"
"2775",1062,"30/03/2019","18:00","Pertunia","Primary sump"
"2776",1063,"30/03/2019","18:00","Pertunia","After Drumfilter"
"2777",1063,"30/03/2019","18:00","Pertunia","After Drumfilter"
"2778",1063,"30/03/2019","18:00","Pertunia","After Drumfilter"
"2779",1064,"30/03/2019","19:00","Pertunia","Primary sump"
"2780",1064,"30/03/2019","19:00","Pertunia","Primary sump"
"2781",1064,"30/03/2019","19:00","Pertunia","Primary sump"
"2782",1065,"30/03/2019","19:00","Pertunia","After Drumfilter"
"2783",1065,"30/03/2019","19:00","Pertunia","After Drumfilter"
"2784",1065,"30/03/2019","19:00","Pertunia","After Drumfilter"
"2785",1066,"30/03/2019","20:30","Pertunia","Primary sump"
"2786",1066,"30/03/2019","20:30","Pertunia","Primary sump"
"2787",1066,"30/03/2019","20:30","Pertunia","Primary sump"
"2788",1067,"30/03/2019","20:30","Pertunia","After Drumfilter"
"2789",1067,"30/03/2019","20:30","Pertunia","After Drumfilter"
"2790",1067,"30/03/2019","20:30","Pertunia","After Drumfilter"
"2791",1068,"31/03/2019","08:00","Pertunia","Primary sump"
"2792",1068,"31/03/2019","08:00","Pertunia","Primary sump"
"2793",1071,"31/02/3019","11:00","Pertunia","Primary sump"
"2794",1078,"01/04/2019","10:00","Lorna","Primary sump"
"2795",1082,"01/04/2019","14:00","Lorna","Primary sump"
"2796",1083,"01/04/2019","14:00","Lorna","After Drumfilter"
"2797",1084,"01/04/2019","15:00","Lorna","Primary sump"
"2798",1085,"01/04/2019","15:00","Lorna","After Drumfilter"
"2799",1086,"01/04/2019","16:00","Lorna","Primary sump"
"2800",1087,"01/04/2019","17:00","Lorna","Primary sump"
"2801",1088,"01/04/2019","18:00","Sarah","Primary sump"
"2802",1089,"01/04/2019","18:00","Sarah","After Drumfilter"
"2803",1090,"01/04/2019","20:00","Sarah","Primary sump"
"2804",1091,"01/04/2019","20:00","Sarah","After Drumfilter"
"2805",1092,"01/04/2019","19:45","Sarah","Broodstock"
"2806",1092,"01/04/2019","19:45","Sarah","Broodstock"
"2807",1092,"01/04/2019","19:45","Sarah","Broodstock"
"2808",1093,"01/04/2019","19:45","Sarah","Larvae"
"2809",1093,"01/04/2019","19:45","Sarah","Larvae"
"2810",1093,"01/04/2019","19:45","Sarah","Larvae"
"2811",1093,"01/04/2019","19:45","Sarah","Larvae"
"2812",1094,"01/04/2019","22:00","Sarah","Primary sump"
"2813",1095,"01/04/2019","22:00","Sarah","After Drumfilter"
"2814",1096,"02/04/2019","07:45","Lorna","Primary sump"
"2815",1097,"02/04/2019","07:45","Lorna","After Drumfilter"
"2816",1098,"02/04/2019","10:00","Pertunia","Primary sump"
"2817",1098,"02/04/2019","10:00","Pertunia","Primary sump"
"2818",1099,"02/04/2019","10:00","Pertunia","After Drumfilter"
"2819",1099,"02/04/2019","10:00","Pertunia","After Drumfilter"
"2820",1100,"02/04/2019","10:45","Lorna","Primary sump"
"2821",1100,"02/04/2019","10:45","Lorna","Primary sump"
"2822",1101,"02/04/2019","11:45","Lorna","Primary sump"
"2823",1101,"02/04/2019","11:45","Lorna","Primary sump"
"2824",1102,"02/04/2019","12:30","Lorna","Primary sump"
"2825",1102,"02/04/2019","12:30","Lorna","Primary sump"
"2826",1103,"02/04/2019","14:00","Lorna","Primary sump"
"2827",1103,"02/04/2019","14:00","Lorna","Primary sump"
"2828",1104,"02/04/2019","15:20","Pertunia","Primary sump"
"2829",1104,"02/04/2019","15:20","Pertunia","Primary sump"
"2830",1105,"02/04/2019","16:00","Pertunia","Primary sump"
"2831",1105,"02/04/2019","16:00","Pertunia","Primary sump"
"2832",1106,"02/04/2019","16:00","Pertunia","After Drumfilter"
"2833",1106,"02/04/2019","16:00","Pertunia","After Drumfilter"
"2834",1107,"02/04/2019","17:30","Pertunia","Primary sump"
"2835",1107,"02/04/2019","17:30","Pertunia","Primary sump"
"2836",1108,"02/04/2019","17:30","Pertunia","After Drumfilter"
"2837",1108,"02/04/2019","17:30","Pertunia","After Drumfilter"
"2838",1109,"02/04/2019","19:00","Pertunia","Primary sump"
"2839",1109,"02/04/2019","19:00","Pertunia","Primary sump"
"2840",1109,"02/04/2019","19:00","Pertunia","Primary sump"
"2841",1109,"02/04/2019","19:00","Pertunia","Primary sump"
"2842",1109,"02/04/2019","19:00","Pertunia","Primary sump"
"2843",1110,"02/04/2019","19:00","Pertunia","After Drumfilter"
"2844",1110,"02/04/2019","19:00","Pertunia","After Drumfilter"
"2845",1110,"02/04/2019","19:00","Pertunia","After Drumfilter"
"2846",1110,"02/04/2019","19:00","Pertunia","After Drumfilter"
"2847",1110,"02/04/2019","19:00","Pertunia","After Drumfilter"
"2848",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2849",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2850",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2851",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2852",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2853",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2854",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2855",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2856",1111,"02/04/2019","20:00","Pertunia","Primary sump"
"2857",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2858",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2859",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2860",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2861",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2862",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2863",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2864",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2865",1112,"02/04/2019","20:00","Pertunia","After Drumfilter"
"2866",1113,"02/04/2019","22:15","Pertunia","Primary sump"
"2867",1114,"02/04/2019","22:15","Pertunia","After Drumfilter"
"2868",1115,"03/04/2019","07:40","Lorna","Primary sump"
"2869",1115,"03/04/2019","07:40","Lorna","Primary sump"
"2870",1115,"03/04/2019","07:40","Lorna","Primary sump"
"2871",1115,"03/04/2019","07:40","Lorna","Primary sump"
"2872",1115,"03/04/2019","07:40","Lorna","Primary sump"
"2873",1116,"03/04/2019","07:40","Lorna","After Drumfilter"
